annotator_id,order_index,sample_id,is_anchor
P3-10,96,mosi_9qR7uwkblbs_25,0
P3-10,97,chsims_aqgy4_0018_00021,0
P3-10,98,meld_dia3_utt0,1
P3-10,99,mosi_9T9Hf74oK10_2,0
P3-10,100,mosi_lXPQBPVc5Cw_1,0
P3-10,101,chsims_video_0051_0055,1
P3-10,102,meld_dia657_utt10,0
P3-10,103,mustard_2_223,0
P3-10,104,meld_dia56_utt0,0
P3-10,105,mustard_2_443,0
P3-10,106,chsims_aqgy5_0025_00021,0
P3-10,107,iemocap_Ses02M_impro05_F018,0
P3-10,108,meld_dia63_utt4,1
P3-10,109,iemocap_Ses01M_script03_2_F003,0
P3-10,110,meld_dia163_utt4,1
P3-10,111,mustard_1_11306,0
P3-10,112,iemocap_Ses03F_script03_1_F012,1
P3-10,113,iemocap_Ses01F_impro07_M014,0
P3-10,114,chsims_aqgy5_0008_00001,0
P3-10,115,iemocap_Ses02M_impro07_F017,0
P3-10,116,mosi_BioHAh1qJAQ_24,0
P3-10,117,chsims_video_xjzw_00001,0
P3-10,118,iemocap_Ses02F_script03_2_F036,0
P3-10,119,chsims_video_0060_0039,1
P3-10,120,meld_dia767_utt2,0
P3-10,121,iemocap_Ses04M_impro02_M026,0
P3-10,122,mosi_cW1FSBF59ik_20,0
P3-10,123,meld_dia777_utt9,0
P3-10,124,chsims_video_0025_0029,0
P3-10,125,meld_dia62_utt1,0
P3-10,126,chsims_aqgy5_0008_00032,0
P3-10,127,meld_dia138_utt5,0
P3-10,128,mosi_OtBXNcAL_lE_4,0
P3-10,129,meld_dia307_utt9,0
P3-10,130,meld_dia916_utt12,0
P3-10,131,mustard_1_6092,0
P3-10,132,mustard_1_6769,0
P3-10,133,iemocap_Ses02M_impro07_M003,1
P3-10,134,meld_dia689_utt6,0
P3-10,135,mosi_W8NXH0Djyww_16,0
P3-10,136,meld_dia598_utt4,0
P3-10,137,iemocap_Ses03F_script02_1_F007,0
P3-10,138,iemocap_Ses04F_script03_1_M028,1
P3-10,139,chsims_video_0051_0026,0
P3-10,140,mosi_OtBXNcAL_lE_5,0
P3-10,141,meld_dia412_utt8,0
P3-10,142,chsims_video_0055_0017,0
P3-10,143,chsims_aqgy3_0005_00000,0
P3-10,144,iemocap_Ses04M_script03_2_F044,0
P3-10,145,chsims_aqgy4_0012_00028,0
P3-10,146,iemocap_Ses04F_script03_2_F040,0
P3-10,147,meld_dia645_utt6,1
P3-10,148,mosi_BvYR0L6f2Ig_7,1
P3-10,149,iemocap_Ses02F_script01_3_F003,0
P3-10,150,chsims_video_0016_0034,0
P3-10,151,chsims_aqgy4_0020_00013,0
P3-10,152,mustard_1_7402,0
P3-10,153,chsims_video_xjzw_00059,0
P3-10,154,meld_dia814_utt2,0
P3-10,155,meld_dia717_utt4,1
P3-10,156,chsims_video_0040_0015,0
P3-10,157,iemocap_Ses05M_script01_3_M038,0
P3-10,158,meld_dia702_utt2,0
P3-10,159,chsims_aqgy5_0028_00040,0
P3-10,160,iemocap_Ses01M_impro01_M019,0
P3-10,161,iemocap_Ses05M_impro01_M004,0
P3-10,162,chsims_video_0042_0012,0
P3-10,163,mosi_nbWiPyCm4g0_4,0
P3-10,164,chsims_video_0057_0020,0
P3-10,165,chsims_video_0041_0015,0
P3-10,166,meld_dia480_utt4,0
P3-10,167,meld_dia727_utt1,0
P3-10,168,iemocap_Ses04M_script01_1_F005,0
P3-10,169,chsims_test6_00004,0
P3-10,170,meld_dia657_utt4,1
P3-10,171,mosi_X3j2zQgwYgE_3,0
P3-10,172,chsims_aqgy4_0008_00035,0
P3-10,173,mustard_1_6113,0
P3-10,174,iemocap_Ses03F_impro06_F010,0
P3-10,175,mustard_1_182,1
P3-10,176,mosi_c7UH_rxdZv4_9,0
P3-10,177,meld_dia932_utt7,0
P3-10,178,meld_dia337_utt17,0
P3-10,179,mosi_I5y0__X72p0_17,0
P3-10,180,meld_dia366_utt5,0
P3-10,181,chsims_video_0040_0044,0
P3-10,182,iemocap_Ses04F_impro01_F006,0
P3-10,183,chsims_csbgs2_0003_00007,0
P3-10,184,iemocap_Ses05F_script03_2_M025,0
P3-10,185,iemocap_Ses03M_impro01_F007,1
P3-10,186,chsims_video_0023_0008,0
P3-11,0,meld_dia204_utt12,0
P3-11,1,meld_dia1030_utt3,0
P3-11,2,iemocap_Ses03M_script02_1_M002,1
P3-11,3,meld_dia991_utt7,0
P3-11,4,mosi_9qR7uwkblbs_12,0
P3-11,5,meld_dia351_utt10,0
P3-11,6,iemocap_Ses02F_script03_2_M005,0
P3-11,7,meld_dia623_utt3,0
P3-11,8,chsims_video_0042_0014,0
P3-11,9,chsims_video_0054_0131,0
P3-11,10,mustard_1_7395,1
P3-11,11,meld_dia457_utt1,0
P3-11,12,chsims_video_0032_0004,0
P3-11,13,meld_dia960_utt10,0
P3-11,14,iemocap_Ses03M_script02_2_F048,0
P3-11,15,meld_dia374_utt13,0
P3-11,16,mustard_1_4850,1
P3-11,17,chsims_aqgy5_0019_00015,0
P3-11,18,meld_dia614_utt5,1
P3-11,19,mosi_1iG0909rllw_17,0
P3-11,20,mosi_tIrG4oNLFzE_10,0
P3-11,21,iemocap_Ses01M_script03_1_M016,0
P3-11,22,iemocap_Ses01M_impro05_F007,0
P3-11,23,chsims_aqgy5_0001_00013,1
P3-11,24,mustard_1_10829,0
P3-11,25,chsims_video_0006_0014,0
P3-11,26,mustard_1_5758,1
P3-11,27,iemocap_Ses04F_script02_1_M029,0
P3-11,28,iemocap_Ses02M_script01_1_F027,0
P3-11,29,mosi_iiK8YX8oH1E_14,1
P3-11,30,chsims_aqgy4_0005_00028,0
P3-11,31,chsims_aqgy5_0005_00025,0
P3-11,32,chsims_video_0023_0014,0
P3-11,33,chsims_aqgy4_0001_00048,0
P3-11,34,mosi_etzxEpPuc6I_7,1
P3-11,35,mustard_1_6134,0
P3-11,36,meld_dia296_utt14,0
P3-11,37,chsims_aqgy5_0020_00015,0
P3-11,38,mustard_1_7186,0
P3-11,39,mosi_2WGyTLYerpo_58,0
P3-11,40,iemocap_Ses04F_script02_1_F014,0
P3-11,41,mosi_tIrG4oNLFzE_16,1
P3-11,42,meld_dia444_utt0,0
P3-11,43,iemocap_Ses01F_script01_2_F006,0
P3-11,44,iemocap_Ses02M_script01_2_F010,0
P3-11,45,iemocap_Ses04M_script02_2_F008,1
P3-11,46,chsims_video_0023_0026,0
P3-11,47,iemocap_Ses02F_impro02_F007,0
P3-11,48,iemocap_Ses03F_script01_3_F004,0
P3-11,49,iemocap_Ses04M_impro05_F011,0
P3-11,50,meld_dia53_utt2,0
P3-11,51,iemocap_Ses02F_script02_2_M028,0
P3-11,52,meld_dia573_utt10,0
P3-11,53,chsims_aqgy5_0014_00044,0
P3-11,54,meld_dia843_utt7,0
P3-11,55,meld_dia657_utt4,1
P3-11,56,chsims_video_0015_0032,0
P3-11,57,chsims_video_0015_0035,0
P3-11,58,iemocap_Ses05M_script03_1_F019,0
P3-11,59,meld_dia546_utt12,0
P3-11,60,meld_dia514_utt7,0
P3-11,61,mosi_lXPQBPVc5Cw_14,1
P3-11,62,chsims_aqgy5_0003_00002,0
P3-11,63,iemocap_Ses05F_script03_2_F026,0
P3-11,64,chsims_aqgy5_0022_00002,0
P3-11,65,meld_dia12_utt9,0
P3-11,66,mustard_1_8136,0
P3-11,67,mustard_1_5627,1
P3-11,68,iemocap_Ses05M_script03_1_M023,0
P3-11,69,iemocap_Ses01M_impro07_M025,0
P3-11,70,chsims_aqgy3_0008_00013,0
P3-11,71,iemocap_Ses03F_script02_2_F024,0
P3-11,72,meld_dia989_utt11,0
P3-11,73,chsims_aqgy4_0016_00020,0
P3-11,74,iemocap_Ses02M_impro08_M017,0
P3-11,75,iemocap_Ses05M_impro01_F013,0
P3-11,76,meld_dia508_utt14,0
P3-11,77,mustard_2_376,1
P3-11,78,iemocap_Ses05M_script01_1_M025,0
P3-11,79,mosi_c5xsKMxpXnc_6,0
P3-11,80,mosi_lXPQBPVc5Cw_30,0
P3-11,81,mustard_2_508,1
P3-11,82,meld_dia357_utt1,0
P3-11,83,chsims_video_xjzw_00009,0
P3-11,84,iemocap_Ses03F_impro02_F018,0
P3-11,85,meld_dia206_utt5,0
P3-11,86,iemocap_Ses05M_impro08_F024,0
P3-11,87,meld_dia404_utt15,0
P3-11,88,iemocap_Ses03M_script01_1_M002,0
P3-11,89,meld_dia147_utt7,0
P3-11,90,meld_dia299_utt3,0
P3-11,91,iemocap_Ses03F_script02_1_F018,0
P3-11,92,chsims_aqgy4_0003_00004,0
P3-11,93,iemocap_Ses05M_impro02_F019,0
P3-11,94,chsims_aqgy5_0006_00019,0
P3-11,95,mosi_7JsX8y1ysxY_17,0
P3-11,96,meld_dia676_utt2,0
P3-11,97,iemocap_Ses04M_script02_1_F008,0
P3-11,98,meld_dia200_utt9,0
P3-11,99,meld_dia58_utt7,0
P3-11,100,mosi_Qr1Ca94K55A_12,0
P3-11,101,chsims_aqgy3_0001_00006,0
P3-11,102,meld_dia446_utt5,0
P3-11,103,meld_dia344_utt3,0
P3-11,104,chsims_video_0005_0017,0
P3-11,105,meld_dia163_utt4,1
P3-11,106,meld_dia839_utt13,0
P3-11,107,chsims_aqgy3_0001_00010,0
P3-11,108,meld_dia219_utt7,0
P3-11,109,mustard_2_511,1
P3-11,110,chsims_video_0009_0032,0
P3-11,111,chsims_aqgy5_0027_00002,0
P3-11,112,iemocap_Ses05F_script02_2_F031,0
P3-11,113,iemocap_Ses03M_impro02_M020,0
P3-11,114,meld_dia832_utt11,0
P3-11,115,iemocap_Ses03M_script01_3_F018,0
P3-11,116,mosi_9qR7uwkblbs_31,0
P3-11,117,iemocap_Ses05F_impro03_M019,0
P3-11,118,meld_dia477_utt10,1
P3-11,119,meld_dia555_utt1,0
P3-11,120,chsims_aqgy4_0012_00051,0
P3-11,121,iemocap_Ses01M_script01_1_M013,0
P3-11,122,mustard_1_9245,0
P3-11,123,chsims_video_0026_0002,0
P3-11,124,iemocap_Ses01F_script01_1_F036,0
P3-11,125,chsims_video_0010_0004,0
P3-11,126,iemocap_Ses05F_impro03_F020,0
P3-11,127,mosi_bOL9jKpeJRs_23,0
P3-11,128,iemocap_Ses04M_script01_1_F030,0
P3-11,129,iemocap_Ses02M_impro03_F020,0
P3-11,130,mustard_2_434,1
P3-11,131,chsims_video_0006_0012,0
P3-11,132,iemocap_Ses05M_impro01_M010,0
P3-11,133,chsims_aqgy5_0031_00040,0
P3-11,134,iemocap_Ses04F_impro02_F002,0
P3-11,135,iemocap_Ses05F_impro08_M001,0
P3-11,136,iemocap_Ses02M_impro03_F014,0
P3-11,137,meld_dia271_utt9,0
P3-11,138,mosi_lXPQBPVc5Cw_2,0
P3-11,139,chsims_video_0029_0023,0
P3-11,140,meld_dia728_utt11,0
P3-11,141,iemocap_Ses04F_script03_1_F024,0
P3-11,142,mosi_k5Y_838nuGo_5,1
P3-11,143,iemocap_Ses04M_impro05_M033,1
P3-11,144,chsims_video_0056_0036,0
P3-11,145,iemocap_Ses04M_script02_1_M016,0
P3-11,146,iemocap_Ses01M_script02_1_M024,1
P3-11,147,meld_dia615_utt18,1
P3-11,148,iemocap_Ses01M_impro04_M002,0
P3-11,149,iemocap_Ses03M_impro08a_F003,0
P3-11,150,chsims_aqgy5_0031_00008,0
P3-11,151,meld_dia666_utt9,1
P3-11,152,meld_dia367_utt14,1
P3-11,153,mosi_zhpQhgha_KU_3,1
P3-11,154,meld_dia791_utt10,0
P3-11,155,chsims_video_0054_0168,0
P3-11,156,mustard_1_533,0
P3-11,157,meld_dia64_utt6,0
P3-11,158,iemocap_Ses02M_script02_1_M042,0
P3-11,159,iemocap_Ses01M_impro05_M029,0
P3-11,160,meld_dia372_utt2,0
P3-11,161,meld_dia936_utt11,0
P3-11,162,chsims_aqgy5_0016_00042,1
P3-11,163,iemocap_Ses01M_script02_2_F016,0
P3-11,164,meld_dia199_utt10,0
P3-11,165,meld_dia365_utt9,0
P3-11,166,chsims_aqgy5_0022_00015,0
P3-11,167,iemocap_Ses05M_script01_1_F029,1
P3-11,168,chsims_video_0025_0006,0
P3-11,169,meld_dia346_utt6,0
P3-11,170,meld_dia94_utt15,0
P3-11,171,iemocap_Ses04M_script03_1_M025,0
P3-11,172,chsims_aqgy3_0003_00010,0
P3-11,173,meld_dia601_utt0,1
P3-11,174,meld_dia504_utt12,0
P3-11,175,mustard_2_493,0
P3-11,176,meld_dia712_utt7,0
P3-11,177,chsims_video_xjzw_00003,0
P3-11,178,chsims_aqgy3_0003_00000,0
P3-11,179,mustard_2_586,1
P3-11,180,meld_dia175_utt2,0
P3-11,181,chsims_video_0002_0028,0
P3-11,182,meld_dia487_utt0,0
P3-11,183,meld_dia792_utt15,0
P3-11,184,meld_dia405_utt0,0
P3-11,185,mosi_lXPQBPVc5Cw_21,0
P3-11,186,chsims_video_0051_0006,0
P3-12,0,mustard_1_3069,0
P3-12,1,mustard_1_10496,0
P3-12,2,mustard_2_376,1
P3-12,3,meld_dia258_utt6,0
P3-12,4,mosi_BioHAh1qJAQ_16,0
P3-12,5,chsims_video_0045_0020,0
P3-12,6,mosi_8d-gEyoeBzc_20,0
P3-12,7,meld_dia538_utt0,0
P3-12,8,iemocap_Ses03F_script02_1_F012,1
P3-12,9,iemocap_Ses02M_script02_2_F010,1
P3-12,10,meld_dia241_utt13,0
P3-12,11,mosi_tmZoasNr4rU_13,1
P3-12,12,iemocap_Ses05F_script03_1_F016,0
P3-12,13,chsims_video_0060_0036,0
P3-12,14,chsims_aqgy5_0028_00004,0
P3-12,15,iemocap_Ses02F_script01_1_F031,0
P3-12,16,iemocap_Ses01M_script03_1_F019,0
P3-12,17,meld_dia815_utt2,1
P3-12,18,mustard_1_7722,1
P3-12,19,meld_dia319_utt16,0
P3-12,20,meld_dia152_utt10,0
P3-12,21,meld_dia522_utt2,0
P3-12,22,chsims_video_0009_0002,0
P3-12,23,iemocap_Ses01M_impro07_F019,0
P3-12,24,meld_dia698_utt5,0
P3-12,25,chsims_aqgy5_0009_00033,1
P3-12,26,mosi_c7UH_rxdZv4_26,0
P3-12,27,chsims_aqgy3_0002_00021,0
P3-12,28,chsims_video_0014_0010,0
P3-12,29,meld_dia463_utt12,0
P3-12,30,mosi_c7UH_rxdZv4_23,0
P3-12,31,chsims_video_xjzw_00037,0
P3-12,32,chsims_aqgy4_0008_00037,0
P3-12,33,mosi_rnaNMUZpvvg_1,0
P3-12,34,meld_dia130_utt14,0
P3-12,35,iemocap_Ses02F_script03_1_M032,0
P3-12,36,chsims_video_0023_0018,0
P3-12,37,iemocap_Ses04M_script01_1_F029,0
P3-12,38,meld_dia507_utt4,0
P3-12,39,chsims_video_0027_0034,0
P3-12,40,mosi_8qrpnFRGt2A_6,0
P3-12,41,chsims_aqgy5_0016_00035,0
P3-12,42,iemocap_Ses01F_script03_1_F028,0
P3-12,43,chsims_video_0009_0024,0
P3-12,44,iemocap_Ses02M_script01_1_M027,0
P3-12,45,chsims_aqgy5_0013_00020,0
P3-12,46,chsims_aqgy4_0022_00009,0
P3-12,47,iemocap_Ses05F_script01_1_M009,0
P3-12,48,chsims_video_0003_0005,0
P3-12,49,iemocap_Ses04F_script02_1_F002,1
P3-12,50,mustard_2_587,0
P3-12,51,chsims_aqgy5_0014_00002,0
P3-12,52,chsims_aqgy5_0020_00019,0
P3-12,53,iemocap_Ses05M_impro03_F016,0
P3-12,54,chsims_video_0056_0050,0
P3-12,55,iemocap_Ses03F_impro03_M004,0
P3-12,56,meld_dia770_utt9,0
P3-12,57,iemocap_Ses04M_script02_2_F014,0
P3-12,58,chsims_video_0038_0025,0
P3-12,59,iemocap_Ses02F_script02_2_F029,0
P3-12,60,meld_dia477_utt10,1
P3-12,61,iemocap_Ses01M_script02_1_M024,1
P3-12,62,meld_dia571_utt11,0
P3-12,63,mosi_tmZoasNr4rU_7,1
P3-12,64,meld_dia816_utt0,0
P3-12,65,iemocap_Ses02F_script01_3_M031,0
P3-12,66,chsims_aqgy3_0007_00000,0
P3-12,67,mosi_etzxEpPuc6I_9,0
P3-12,68,meld_dia941_utt2,0
P3-12,69,meld_dia84_utt1,0
P3-12,70,iemocap_Ses05F_script03_1_F025,0
P3-12,71,chsims_video_0059_0005,0
P3-12,72,iemocap_Ses05F_script01_1_M021,0
P3-12,73,chsims_video_0013_0034,0
P3-12,74,meld_dia148_utt7,1
P3-12,75,mosi_HEsqda8_d0Q_14,0
P3-12,76,mustard_1_213,1
P3-12,77,mosi_cW1FSBF59ik_16,0
P3-12,78,chsims_video_0009_0021,0
P3-12,79,iemocap_Ses05F_script01_3_M014,0
P3-12,80,chsims_aqgy5_0012_00008,0
P3-12,81,meld_dia54_utt13,0
P3-12,82,meld_dia99_utt7,0
P3-12,83,chsims_video_0060_0020,0
P3-12,84,mosi_9qR7uwkblbs_23,0
P3-12,85,chsims_video_0013_0035,0
P3-12,86,mosi_POKffnXeBds_1,0
P3-12,87,mustard_1_9971,1
P3-12,88,meld_dia129_utt5,0
P3-12,89,iemocap_Ses05M_script03_1_F029,1
P3-12,90,mosi_wMbj6ajWbic_5,1
P3-12,91,meld_dia905_utt1,0
P3-12,92,mosi_rnaNMUZpvvg_14,0
P3-12,93,chsims_video_0024_0071,0
P3-12,94,iemocap_Ses01M_impro05_F009,0
P3-12,95,iemocap_Ses04F_script03_2_F020,0
P3-12,96,mustard_1_10462,0
P3-12,97,meld_dia188_utt3,0
P3-12,98,iemocap_Ses04M_script01_1_M034,1
P3-12,99,chsims_video_0027_0001,0
P3-12,100,mosi_d6hH302o4v8_19,0
P3-12,101,meld_dia1029_utt0,0
P3-12,102,mustard_2_345,0
P3-12,103,mustard_2_548,0
P3-12,104,chsims_test12_00024,0
P3-12,105,iemocap_Ses03M_impro06_M028,0
P3-12,106,mosi_ZUXBRvtny7o_28,1
P3-12,107,mustard_2_591,0
P3-12,108,chsims_video_0036_0012,0
P3-12,109,iemocap_Ses05M_impro04_M002,0
P3-12,110,meld_dia39_utt15,1
P3-12,111,meld_dia972_utt7,0
P3-12,112,chsims_video_0051_0044,0
P3-12,113,chsims_test5_00007,0
P3-12,114,meld_dia304_utt6,0
P3-12,115,mustard_2_280,0
P3-12,116,chsims_aqgy4_0012_00019,0
P3-12,117,mosi_Nzq88NnDkEk_16,0
P3-12,118,meld_dia902_utt15,0
P3-12,119,iemocap_Ses04M_script01_3_F025,0
P3-12,120,meld_dia791_utt12,0
P3-12,121,iemocap_Ses04M_script02_2_F027,0
P3-12,122,mustard_1_4576,1
P3-12,123,iemocap_Ses02M_script02_2_M009,0
P3-12,124,meld_dia640_utt15,0
P3-12,125,mosi_lXPQBPVc5Cw_5,0
P3-12,126,chsims_video_0005_0009,0
P3-12,127,mosi_rnaNMUZpvvg_22,0
P3-12,128,meld_dia102_utt0,0
P3-12,129,mosi__dI--eQ6qVU_19,0
P3-12,130,meld_dia358_utt11,0
P3-12,131,mosi_d6hH302o4v8_26,0
P3-12,132,mosi_03bSnISJMiM_12,0
P3-12,133,mustard_1_10495,0
P3-12,134,iemocap_Ses04F_impro02_M010,1
P3-12,135,meld_dia425_utt2,0
P3-12,136,meld_dia69_utt5,0
P3-12,137,iemocap_Ses02F_script02_2_M031,0
P3-12,138,chsims_video_xjzw_00020,0
P3-12,139,meld_dia232_utt5,0
P3-12,140,chsims_aqgy5_0014_00037,0
P3-12,141,iemocap_Ses02M_script01_1_F000,0
P3-12,142,mustard_2_380,1
P3-12,143,mustard_2_508,1
P3-12,144,meld_dia390_utt0,0
P3-12,145,meld_dia512_utt13,1
P3-12,146,chsims_csbgs2_0003_00012,0
P3-12,147,iemocap_Ses02F_impro05_M010,1
P3-12,148,mustard_1_1470,0
P3-12,149,meld_dia664_utt1,1
P3-12,150,iemocap_Ses04M_impro06_F003,0
P3-12,151,chsims_video_0025_0014,0
P3-12,152,mosi_aiEXnCPZubE_2,0
P3-12,153,mosi_BioHAh1qJAQ_23,0
P3-12,154,meld_dia240_utt6,0
P3-12,155,meld_dia450_utt12,0
P3-12,156,iemocap_Ses01M_impro01_F015,0
P3-12,157,iemocap_Ses02M_script02_2_F005,0
P3-12,158,iemocap_Ses04F_impro07_M085,0
P3-12,159,mosi_v0zCBqDeKcE_12,0
P3-12,160,chsims_video_0029_0005,0
P3-12,161,mosi_2WGyTLYerpo_19,1
P3-12,162,iemocap_Ses04F_script03_1_F017,0
P3-12,163,chsims_video_xjzw_00043,1
P3-12,164,chsims_csbgs2_0002_00007,0
P3-12,165,iemocap_Ses05M_impro06_M008,0
P3-12,166,chsims_video_0056_0040,0
P3-12,167,meld_dia474_utt0,0
P3-12,168,chsims_aqgy5_0007_00037,0
P3-12,169,meld_dia822_utt0,0
P3-12,170,iemocap_Ses04F_script03_1_F018,0
P3-12,171,mosi_yDtzw_Y-7RU_20,0
P3-12,172,iemocap_Ses05M_script01_3_M020,0
P3-12,173,iemocap_Ses05M_script02_2_F015,0
P3-12,174,mustard_2_92,0
P3-12,175,iemocap_Ses05F_impro03_M039,0
P3-12,176,chsims_video_0052_0013,0
P3-12,177,meld_dia76_utt7,0
P3-12,178,meld_dia915_utt7,0
P3-12,179,iemocap_Ses02M_script02_2_F036,0
P3-12,180,mosi_yDtzw_Y-7RU_16,0
P3-12,181,mosi_bvLlb-M3UXU_3,1
P3-12,182,chsims_video_0002_0033,0
P3-12,183,iemocap_Ses05M_impro03_F025,0
P3-12,184,iemocap_Ses03F_script03_2_M021,0
P3-12,185,chsims_video_0048_0006,1
P3-12,186,iemocap_Ses02M_impro07_M021,0
P3-13,0,chsims_aqgy4_0020_00005,0
P3-13,1,iemocap_Ses04F_script01_2_F003,0
P3-13,2,iemocap_Ses04F_impro08_M023,0
P3-13,3,iemocap_Ses02M_impro02_M018,0
P3-13,4,chsims_video_0046_0034,1
P3-13,5,mosi_BI97DNYfe5I_8,0
P3-13,6,iemocap_Ses03F_impro07_F014,0
P3-13,7,iemocap_Ses05M_script02_2_M009,0
P3-13,8,meld_dia803_utt0,0
P3-13,9,meld_dia649_utt0,0
P3-13,10,iemocap_Ses03M_impro03_M005,1
P3-13,11,iemocap_Ses05M_impro08_F004,0
P3-13,12,iemocap_Ses05F_script03_2_M038,0
P3-13,13,iemocap_Ses05M_impro02_M025,0
P3-13,14,iemocap_Ses05F_impro03_M006,0
P3-13,15,mustard_2_247,0
P3-13,16,mosi_VbQk4H8hgr0_41,1
P3-13,17,chsims_aqgy4_0005_00008_0,1
P3-13,18,meld_dia478_utt0,0
P3-13,19,chsims_video_0049_0002,0
P3-13,20,chsims_aqgy4_0018_00001,1
P3-13,21,meld_dia863_utt2,0
P3-13,22,iemocap_Ses02M_impro04_F005,0
P3-13,23,meld_dia315_utt1,0
P3-13,24,iemocap_Ses02M_impro07_M003,1
P3-13,25,mustard_1_11232,0
P3-13,26,meld_dia300_utt12,0
P3-13,27,iemocap_Ses04M_impro02_M035,0
P3-13,28,chsims_video_0060_0005,0
P3-13,29,meld_dia673_utt19,0
P3-13,30,meld_dia834_utt0,0
P3-13,31,chsims_video_0035_0031,0
P3-13,32,meld_dia640_utt12,0
P3-13,33,iemocap_Ses05M_impro07_M019,0
P3-13,34,meld_dia304_utt8,0
P3-13,35,iemocap_Ses03M_script03_2_M022,0
P3-13,36,meld_dia342_utt19,0
P3-13,37,mosi_c5xsKMxpXnc_5,0
P3-13,38,iemocap_Ses03M_script02_1_M037,0
P3-13,39,iemocap_Ses05F_impro03_F027,0
P3-13,40,iemocap_Ses01M_script03_2_F006,0
P3-13,41,iemocap_Ses04M_script03_1_F001,0
P3-13,42,mustard_2_589,0
P3-13,43,chsims_aqgy5_0016_00044,1
P3-13,44,iemocap_Ses02F_impro01_F005,0
P3-13,45,mosi_c7UH_rxdZv4_24,0
P3-13,46,iemocap_Ses05F_impro02_F015,0
P3-13,47,chsims_video_0018_0008,0
P3-13,48,iemocap_Ses03M_impro05b_M026,0
P3-13,49,chsims_video_0051_0069,0
P3-13,50,mustard_1_5212,0
P3-13,51,meld_dia718_utt0,0
P3-13,52,chsims_aqgy5_0009_00023,0
P3-13,53,meld_dia938_utt7,0
P3-13,54,chsims_aqgy4_0002_00008,0
P3-13,55,mosi_lXPQBPVc5Cw_7,0
P3-13,56,meld_dia905_utt16,1
P3-13,57,meld_dia498_utt4,1
P3-13,58,mosi_POKffnXeBds_2,0
P3-13,59,meld_dia81_utt6,0
P3-13,60,chsims_video_0046_0021,0
P3-13,61,mosi_rnaNMUZpvvg_2,0
P3-13,62,meld_dia222_utt0,0
P3-13,63,chsims_aqgy4_0014_00005,0
P3-13,64,mosi_HEsqda8_d0Q_13,0
P3-13,65,chsims_aqgy5_0011_00007,0
P3-13,66,chsims_aqgy4_0012_00012,0
P3-13,67,chsims_video_0041_0028,1
P3-13,68,meld_dia542_utt2,0
P3-13,69,chsims_aqgy4_0020_00010,0
P3-13,70,meld_dia46_utt9,1
P3-13,71,meld_dia354_utt0,0
P3-13,72,iemocap_Ses03M_script01_2_F013,0
P3-13,73,meld_dia855_utt5,0
P3-13,74,iemocap_Ses05F_impro03_M064,1
P3-13,75,mosi_f_pcplsH_V0_1,1
P3-13,76,chsims_csbgs2_0001_00001,0
P3-13,77,chsims_video_0054_0135,0
P3-13,78,mosi_Vj1wYRQjB-o_6,0
P3-13,79,meld_dia66_utt7,0
P3-13,80,chsims_video_0060_0031,0
P3-13,81,iemocap_Ses04M_script01_1_F013,0
P3-13,82,mustard_1_11928,1
P3-13,83,iemocap_Ses01F_script03_2_M025,0
P3-13,84,chsims_video_0003_0004,0
P3-13,85,iemocap_Ses04M_impro01_F018,0
P3-13,86,chsims_test14_00013,0
P3-13,87,mosi_2iD-tVS8NPw_27,1
P3-13,88,mustard_2_416,0
P3-13,89,iemocap_Ses02F_script03_2_M013,0
P3-13,90,chsims_video_0029_0006,0
P3-13,91,iemocap_Ses05F_impro04_F022,0
P3-13,92,chsims_aqgy5_0031_00015,0
P3-13,93,iemocap_Ses01F_impro03_M003,0
P3-13,94,meld_dia287_utt3,0
P3-13,95,chsims_aqgy4_0001_00021,0
P3-13,96,meld_dia279_utt0,0
P3-13,97,iemocap_Ses03M_impro01_F023,1
P3-13,98,iemocap_Ses02M_script01_1_M022,0
P3-13,99,chsims_video_0016_0005,1
P3-13,100,meld_dia946_utt7,0
P3-13,101,iemocap_Ses04M_script03_1_F019,1
P3-13,102,iemocap_Ses02M_script03_1_M014,0
P3-13,103,iemocap_Ses01F_script03_2_F025,0
P3-13,104,iemocap_Ses02M_script01_2_F012,0
P3-13,105,iemocap_Ses03F_script01_1_F001,0
P3-13,106,iemocap_Ses05M_script02_2_F010,0
P3-13,107,meld_dia289_utt2,0
P3-13,108,iemocap_Ses04M_impro02_F015,0
P3-13,109,iemocap_Ses01F_impro07_F003,1
P3-13,110,meld_dia89_utt4,0
P3-13,111,chsims_csbgs2_0001_00010,0
P3-13,112,iemocap_Ses03F_script03_2_F037,0
P3-13,113,iemocap_Ses01F_script02_2_M002,0
P3-13,114,chsims_video_0015_0030,0
P3-13,115,iemocap_Ses05F_script03_2_M040,0
P3-13,116,iemocap_Ses03M_script02_2_M015,0
P3-13,117,mustard_2_35,0
P3-13,118,mosi_atnd_PF-Lbs_17,0
P3-13,119,mustard_1_5964,0
P3-13,120,iemocap_Ses01F_script01_1_M009,1
P3-13,121,mosi_2WGyTLYerpo_32,0
P3-13,122,meld_dia122_utt1,0
P3-13,123,mosi_2WGyTLYerpo_22,0
P3-13,124,mustard_1_5496,0
P3-13,125,meld_dia957_utt1,0
P3-13,126,meld_dia594_utt8,1
P3-13,127,meld_dia366_utt8,0
P3-13,128,mustard_1_4850,1
P3-13,129,iemocap_Ses01M_script01_1_M010,1
P3-13,130,chsims_video_0027_0006,0
